postcode,constituency,projectTitle,euContribution,amount,website,myEuId,myeuURL
L39 4QP,West Lancashire postcodes.csv,Polyglot and Hybrid Persistence Architectures for Big Data Analytics,412606.0,3925035.0,,h2020_214253_951860613,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Developer-Centric Knowledge Mining from Large Open-Source Software Repositories,404042.0,3944995.0,,h2020_206182_951860613,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Productivity and Innovation Centre,586465.0,1033798.0,,erdf_england_441,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Erasmus+ — Contribution from the development cooperation instrument (DCI) (21.02.20),69791.0,661306.0,,fts_2016_25213,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Leadership in information and communications technology (09.04.02.01),412566.0,3924654.0,,fts_2017_9230,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Developing the European dimension in sport (15.02.03),79533.0,184716.0,,fts_2017_39334,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Higher education student and staff mobility project,57544.0,,http://  www.edgehill.ac.uk  ,erasmus_2014-1-UK01-KA103-000126_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Music Used for Speech Improvement and Correction,12438.0,,http://  www.edgehill.ac.uk  ,erasmus_2015-1-ES01-KA101-015268_2,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Higher education student and staff mobility project,51779.0,,http://  www.edgehill.ac.uk  ,erasmus_2015-1-UK01-KA103-012701_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Higher education student and staff mobility project,43073.0,,http://  www.edgehill.ac.uk  ,erasmus_2016-1-UK01-KA103-023619_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Higher education student and staff mobility project,71119.0,,http://  www.edgehill.ac.uk  ,erasmus_2017-1-UK01-KA103-035466_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Higher education student and staff mobility project,95253.0,,http://  www.edgehill.ac.uk  ,erasmus_2018-1-UK01-KA103-046832_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Expedition Greenland - Learning sustainability from the Vikings,144761.0,,http://  www.edgehill.ac.uk  ,erasmus_2014-1-DE03-KA201-001636_4,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Assistive Living Training and Skills,260012.0,,http://  www.edgehill.ac.uk  ,erasmus_2015-1-UK01-KA202-013710_6,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Communicative Approaches in University Vocational Teaching Methodology Focusing on Improving Educational Yield and Sustainability,661225.0,,,erasmus_573873-EPP-1-2016-1-RO-EPPKA2-CBHE-JP_1,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Voices for truth and dignity - Combatting sexual violence in European sport through the voices of those affected,361639.0,,http://  www.edgehill.ac.uk  ,erasmus_567129-EPP-1-2015-2-DE-SPO-SCP_10,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Promoting and Supporting Good Governance in the European Football Agents Industry,184710.0,,,erasmus_590562-EPP-1-2017-1-UK-SPO-SCP_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 4QP,West Lancashire postcodes.csv,Jean Monnet Chair in EU Sports Law and Policy,40590.0,,,erasmus_574637-EPP-1-2016-1-UK-EPPJMO-CHAIR_coordinator,https://www.myeu.uk/postcode/L39/4QP
L39 7JF,West Lancashire postcodes.csv,Flexible and PrecIse IrriGation PlAtform to Improve FaRm Scale Water PrOductivity,60545.0,6385288.0,http://www.figaro-irrigation.net/,fp7_105374_953873169,https://www.myeu.uk/postcode/L39/7JF
L40 6JJ,West Lancashire postcodes.csv,Promoting excellence and cooperation in the European education and training area and its relevance to the labour market (15.02.01.01),12056.0,379118.0,,fts_2017_32000,https://www.myeu.uk/postcode/L40/6JJ
L40 8JY,West Lancashire postcodes.csv,Integrated engineering approach validating reduced water and energy consumption in milk processing for wider food supply chain replication,247586.0,5791078.0,http://www.enremilk.eu/,fp7_111424_985410294,https://www.myeu.uk/postcode/L40/8JY
L40 8JY,West Lancashire postcodes.csv,Nutritional and shelf stable milk by novel microwave processing,120007.0,1113662.0,http://www.micromilk.fraunhofer.eu/,fp7_96988_985410294,https://www.myeu.uk/postcode/L40/8JY
L40 8JY,West Lancashire postcodes.csv,Demonstration of a novel microwave processing application for nutritional and shelf stable milk,230794.0,1470964.0,,fp7_110501_985410294,https://www.myeu.uk/postcode/L40/8JY
WN8 8EA,West Lancashire postcodes.csv,Development of a Low Cost Ceramic Buoyancy Sphere,30171.0,1122102.0,,fp7_185472_952094383,https://www.myeu.uk/postcode/WN8/8EA
WN8 9PT,West Lancashire postcodes.csv,Development of an automated spot weld inspection device for safe vehicle repair,9542.0,1207323.0,,fp7_100886_963986486,https://www.myeu.uk/postcode/WN8/9PT
SE1 7EH,Vauxhall postcodes.csv,A Treatment-Oriented Research Project of NCL Disorders as a Major Cause of Dementia in Childhood,28648.0,3294729.0,http://www.dem-child.eu,fp7_100068_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,Long-term effects of early nutrition on later health,190214.0,9404230.0,http://www.project-earlynutrition.eu/,fp7_101862_968068440,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,Attention Deficit Hyperactivity Disorder Drugs Use Chronic Effects,159838.0,3191369.0,,fp7_96780_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,European Multicentre Tics in Children Studies,144637.0,6503232.0,http://www.emtics.eu/,fp7_102102_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,A pEdiatRic dosimetRy personalized platfORm based on computational anthropomorphic phantoms,23157.0,370511.0,,h2020_198843_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,Repurposing of carbamazepine for treatment of skeletal dysplasia,172109.0,4966705.0,,h2020_212675_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EH,Vauxhall postcodes.csv,EVidenced based management of hearing impairments: Public health pΟlicy making based on fusing big data analytics and simulaTION.,635207.0,4734063.0,,h2020_205697_992185938,https://www.myeu.uk/postcode/SE1/7EH
SE1 7EU,Vauxhall postcodes.csv,"Applied mathematics for risk measures in finance and insurance, in the wake of the crisis",,1251211.0,,h2020_193979_941301484,https://www.myeu.uk/postcode/SE1/7EU
SE1 7GD,Vauxhall postcodes.csv,"Communication of the Commission Representations, Citizens' Dialogues and 'Partnership' actions (16.03.01.04)",21988.0,21988.0,,fts_2016_65574,https://www.myeu.uk/postcode/SE1/7GD
SE1 7GD,Vauxhall postcodes.csv,"Communication of the Commission Representations, Citizens’ Dialogues and ‘Partnership’ actions (16.03.01.04)",13084.0,13084.0,,fts_2017_69501,https://www.myeu.uk/postcode/SE1/7GD
SE1 7HT,Vauxhall postcodes.csv,The Bigger Picture,200990.0,,http://www.morleycollege.ac.uk,erasmus_2018-1-UK01-KA204-048160_3,https://www.myeu.uk/postcode/SE1/7HT
SE1 7JW,Vauxhall postcodes.csv,"EfficienSea 2 - Efficient, Safe and Sustainable Traffic at Sea",115056.0,9372224.0,,h2020_193397_937153958,https://www.myeu.uk/postcode/SE1/7JW
SE1 7LQ,Vauxhall postcodes.csv,Crew-centered Design and Operations of ships and ship systems,61547.0,3373588.0,http://www.cyclades-project.eu/CyClaDes/,fp7_105721_985956307,https://www.myeu.uk/postcode/SE1/7LQ
SE1 7LQ,Vauxhall postcodes.csv,The development project for an innovative 3D virtual team-training maritime safety simulation platform to meet the latest EU safety requirements for sea and seafarers’ emergency response training,110293.0,2446848.0,,fp7_96634_985956307,https://www.myeu.uk/postcode/SE1/7LQ
SE1 7NA,Vauxhall postcodes.csv,Low Carbon Future Fuels,632227.0,669863.0,,fp7_94851_986279608,https://www.myeu.uk/postcode/SE1/7NA
SE1 7NA,Vauxhall postcodes.csv,Alternative Fuels and Biofuels for Aircraft Development,,8404336.0,http://www.alfa-bird.eu-vri.eu/,fp7_88864_997875279,https://www.myeu.uk/postcode/SE1/7NA
SE1 7NA,Vauxhall postcodes.csv,Addressing Fundamental Challenges in the Design of new generation fuels,1142161.0,1210128.0,,fp7_110152_986279608,https://www.myeu.uk/postcode/SE1/7NA
SE1 7NA,Vauxhall postcodes.csv,Clean Refinery Hydrogen for Europe,103456.0,13995629.0,,h2020_213072_912257647,https://www.myeu.uk/postcode/SE1/7NA
SE1 7NA,Vauxhall postcodes.csv,Machine learning for Advanced Gas turbine Injection SysTems to Enhance combustoR performance.,,3383195.0,,h2020_211678_986279608,https://www.myeu.uk/postcode/SE1/7NA
SE1 7NJ,Vauxhall postcodes.csv,"The Cultural Mediators-identification and training of individuals, with cultural and language competences, as cultural mediators within the partner’s countries/regions for welcoming and assisting new-comers.",32131.0,,http://www.lawforlife.org.uk,erasmus_2015-1-IS01-KA204-013167_2,https://www.myeu.uk/postcode/SE1/7NJ
SE1 7NN,Vauxhall postcodes.csv,MOVIL'APP mobilité européenne et apprentissage,1203752.0,,,erasmus_2014-1-FR01-KA102-000489_22,https://www.myeu.uk/postcode/SE1/7NN
SE1 7NN,Vauxhall postcodes.csv,MOVIL'APP mobilité européenne et apprentissage,1076348.0,,,erasmus_2015-1-FR01-KA102-013879_1,https://www.myeu.uk/postcode/SE1/7NN
SE1 7NN,Vauxhall postcodes.csv,Movil'app mobilité européenne et apprentissaage,969153.0,,,erasmus_2016-1-FR01-KA102-023085_1,https://www.myeu.uk/postcode/SE1/7NN
SE1 7NN,Vauxhall postcodes.csv,MOVIL'APP mobilité européenne et apprentissage,1042153.0,,,erasmus_2017-1-FR01-KA102-036275_4,https://www.myeu.uk/postcode/SE1/7NN
SE1 7NN,Vauxhall postcodes.csv,MOVIL'APP mobilité européenne et appentissage,1134332.0,,http://www.kidilizgroup.com,erasmus_2018-1-FR01-KA102-047526_2,https://www.myeu.uk/postcode/SE1/7NN
SE1 7NQ,Vauxhall postcodes.csv,IntEgrated ModelliNg and Synthesis tOol flow for Embedded SYStems Design (ENOSYS),421149.0,3366654.0,,fp7_93274_996425517,https://www.myeu.uk/postcode/SE1/7NQ
SE1 7NQ,Vauxhall postcodes.csv,PEOple-centred development approaches in Practical and Learning Environments,735393.0,,http://www.kemurisense.com,erasmus_574832-EPP-1-2016-1-SI-EPPKA2-KA_4,https://www.myeu.uk/postcode/SE1/7NQ
SE1 7QZ,Vauxhall postcodes.csv,"CLEVER Cities - Co-designing Locally tailored Ecological solutions for Value added, socially inclusivE Regeneration in Cities",490531.0,12942172.0,,h2020_216078_950576818,https://www.myeu.uk/postcode/SE1/7QZ
SE1 7QZ,Vauxhall postcodes.csv,Supporting better environmental governance and information at all levels (07.02.03),231569.0,1559384.0,,fts_2016_16396,https://www.myeu.uk/postcode/SE1/7QZ
SE1 7RJ,Vauxhall postcodes.csv,Témoin de ta vie,17742.0,,http://www.driveforwardfoundation.com,erasmus_2018-1-FR02-KA105-014264_1,https://www.myeu.uk/postcode/SE1/7RJ
SE1 7RL,Vauxhall postcodes.csv,Other management expenditure (14.01.02.11),533.0,1014866.0,,fts_2016_20742,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",974270.0,974270.0,,fts_2016_20968,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,Enhancing the respect for and observance of human rights and fundamental freedoms and supporting democratic reforms (21.04.01),811893.0,811893.0,,fts_2016_22172,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,Civil society in development (21.02.08.01),568325.0,568325.0,,fts_2016_26605,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",324757.0,324757.0,,fts_2016_32818,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,Food and nutrition security and sustainable agriculture (21.02.07.04),3925136.0,3925136.0,,fts_2017_9184,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Mediterranean countries — Confidence building, security and the prevention and settlement of conflicts (22.04.01.03)",3906414.0,3906414.0,,fts_2017_9269,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",1308379.0,1308379.0,,fts_2017_19233,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,Other management expenditure (14.01.02.11),833.0,1092786.0,,fts_2017_21716,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Disaster prevention, disaster risk reduction and preparedness (23.02.02)",872252.0,872252.0,,fts_2017_23419,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",610577.0,610577.0,,fts_2017_27465,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",479739.0,479739.0,,fts_2017_29519,https://www.myeu.uk/postcode/SE1/7RL
SE1 7RL,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",87225.0,87225.0,,fts_2017_49358,https://www.myeu.uk/postcode/SE1/7RL
SE1 7SJ,Vauxhall postcodes.csv,Embedded Multi-Core Systems for Mixed Criticality Applications in Dynamic and Changeable Real-Time Environments,90749.0,73706894.0,,fp7_185734_989250039,https://www.myeu.uk/postcode/SE1/7SJ
SE1 7SJ,Vauxhall postcodes.csv,Chceme viac vedieť a poznať,25578.0,,http://www.gfet.co.uk,erasmus_2017-1-SK01-KA102-034952_4,https://www.myeu.uk/postcode/SE1/7SJ
SE1 7SJ,Vauxhall postcodes.csv,From theory to practice,55929.0,,http://www.gfet.co.uk,erasmus_2017-1-SK01-KA102-035082_9,https://www.myeu.uk/postcode/SE1/7SJ
SE1 7SJ,Vauxhall postcodes.csv,Získavajme praktické odborné zručnosti v zahraničí,27184.0,,http://www.gfet.co.uk,erasmus_2018-1-SK01-KA102-045901_11,https://www.myeu.uk/postcode/SE1/7SJ
SE1 7SJ,Vauxhall postcodes.csv,Poznávajme prax v iných krajinách 2,23778.0,,http://www.gfet.co.uk,erasmus_2018-1-SK01-KA102-045912_2,https://www.myeu.uk/postcode/SE1/7SJ
SE1 7SP,Vauxhall postcodes.csv,ISO Shipping Container Tracking and Monitoring System Demonstration Project,37721.0,1037689.0,,fp7_106486_960950483,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,ISO Shipping Container Tracking and Monitoring System,406223.0,2375784.0,,fp7_94520_960950483,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,Promoting gender equality in research institutions and the integration of the gender dimension in research contents,113427.0,1493805.0,,fp7_111445_952885515,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,Facilitate Industry and Research in Europe,157657.0,1212651.0,,fp7_105736_960950483,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,Aerodays 2015 - Aviation for Growth and Sustainability,467862.0,1101036.0,,fp7_110022_960950483,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,European Cbrn Innovation for the maRket CLuster,124976.0,1743844.0,,h2020_209947_960950483,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,Flagship demonstration of an integrated biorefinery for dry crops sustainable exploitation towards biobased materials production,264503.0,20976375.0,,h2020_197323_935409122,https://www.myeu.uk/postcode/SE1/7SP
SE1 7SP,Vauxhall postcodes.csv,Fostering secure European societies (18.05.03.01),124839.0,1741962.0,,fts_2017_16791,https://www.myeu.uk/postcode/SE1/7SP
SE1 7TP,Vauxhall postcodes.csv,Response to crisis and emerging crisis (19.02.01),8930818.0,8930818.0,,fts_2016_2059,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",3734706.0,3734706.0,,fts_2016_7924,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",974271.0,974271.0,,fts_2016_20956,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Disaster prevention, disaster risk reduction and preparedness (23.02.02)",529747.0,529747.0,,fts_2016_27190,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",3244779.0,3244779.0,,fts_2017_11697,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,Other management expenditure (17.01.02.11),271.0,1256044.0,,fts_2017_20764,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",872252.0,872252.0,,fts_2017_23424,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Delivery of rapid, effective and needs-based humanitarian aid and food aid (23.02.01)",785027.0,785027.0,,fts_2017_25172,https://www.myeu.uk/postcode/SE1/7TP
SE1 7TP,Vauxhall postcodes.csv,"Disaster prevention, disaster risk reduction and preparedness (23.02.02)",174450.0,174450.0,,fts_2017_40379,https://www.myeu.uk/postcode/SE1/7TP
SE1 8RT,Vauxhall postcodes.csv,"""Development and demonstration of a dynamic, web-based, renewable energy rating platform""",81846.0,2572890.0,http://www.eagle-fp7.eu,fp7_101434_963076432,https://www.myeu.uk/postcode/SE1/8RT
SE1 8RT,Vauxhall postcodes.csv,"Promotion and support to the implementation of the energy labelling for Space, Combi Heaters and Water Heaters with a focus on the “Package label”",124802.0,1134167.0,,h2020_194633_963076432,https://www.myeu.uk/postcode/SE1/8RT
SE1 8RT,Vauxhall postcodes.csv,PV FINANCING,117869.0,1612487.0,,h2020_194454_963076432,https://www.myeu.uk/postcode/SE1/8RT
SE1 8RT,Vauxhall postcodes.csv,"Communication of the Commission Representations, Citizens’ Dialogues and ‘Partnership’ actions (16.03.01.04)",2071.0,30529.0,,fts_2017_61876,https://www.myeu.uk/postcode/SE1/8RT
SE1 8TG,Vauxhall postcodes.csv,Accountability Advocates - Building the capacity of young leaders to effectively monitor the implementation of the Sustainable Development Goals,98533.0,,http://restlessdevelopment.org,erasmus_559065-EPP-1-2014-2-UK-EPPKA2-CBY-ACPALA_coordinator,https://www.myeu.uk/postcode/SE1/8TG
SE1 8UG,Vauxhall postcodes.csv,Biomarkers For Enhanced Vaccine Safety,461.0,25247366.0,,fp7_203698_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,"Combining epidemiology and radiobiology to assess cancer risks
in the breast, lung, thyroid and digestive tract after exposures to ionizing radiation with total doses in the order of 100 mSv or below",7337.0,8235723.0,http://www.epiradbio.eu/,fp7_188370_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Towards a self sustaining European Technology Platform (NERIS-TP) on Preparedness for Nuclear and Radiological Emergency Response and Recovery,15458.0,2297883.0,,fp7_97429_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,"Risk, Stem Cells and Tissue Kinetics – Ionising Radiation",,6905285.0,,fp7_106450_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Innovative integrative tools and platforms to be prepared for radiological emergencies and post-accident response in Europe,,5149429.0,,fp7_106584_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Research Infrastructure on Highly Pathogenic Agents,113166.0,4027579.0,,fp7_97132_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Network for Education and Training in Radiation Protection - II,66389.0,1284555.0,,fp7_93570_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Cardiovascular Risk from Exposure to Low-dose and Low-dose-rate Ionizing Radiation,62693.0,4507921.0,,fp7_100539_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European coordination action on human biomonitoring,306186.0,4311071.0,,fp7_93956_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Low Dose Research towards Multidisciplinary Integration,104814.0,17592991.0,http://www.doremi-noe.net/,fp7_94439_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Realizing the European Network in Biodosimetry,,1239301.0,,fp7_100633_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Production and delivery of antibody fragments against gastrointestinal pathogens by lactobacilli,193020.0,4747271.0,,fp7_86781_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Development of functionalized nanostructured polymeric membranes and related manufacturing processes for water purification,59037.0,4037195.0,,fp7_103429_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Risk of brain cancer from exposure to radiofrequency fields in childhood and adolescence,,5029838.0,,fp7_89894_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Epidemiological Studies of Exposed Southern Urals Populations,744594.0,7585217.0,http://solo-fp7.eu/,fp7_94436_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Embryonic Stem cell-based Novel Alternative Testing Strategies,35276.0,13258972.0,,fp7_87281_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,A common European approach to the regulatory testing of nanomaterials,,39631922.0,,fp7_107159_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Preparedness and Resilience against CBRN Terrorism using Integrated Concepts and Equipment PRACTICE,40247.0,9760670.0,http://www.practice-fp7-security.eu/,fp7_98969_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Standardisation of laboratory analytical methods,79423.0,1094881.0,,fp7_103191_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,FLEXIBLE PRODUCTION TECHNOLOGIES AND EQUIPMENT BASED ON ATMOSPHERIC PRESSURE PLASMA PROCESSING FOR 3D NANO STRUCTURED SURFACES,35784.0,8914932.0,http://www.n2p-project.eu/,fp7_89315_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Network of Vaccine Development and Research,,10114109.0,,fp7_93009_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,"Neutralizing antibodies against botulinum toxins A,B,E",261977.0,3248887.0,,fp7_95796_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Advanced Immunization Technologies,780.0,33329863.0,,fp7_100067_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Discovery and preclinical development of new generation tuberculosis vaccines,,16095640.0,,fp7_93343_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Clearing House for Open Robotics Development,23545.0,22172079.0,,fp7_90429_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Initiative on Optimizing Malaria Vaccine Lab Assays Evaluation,,1479691.0,,fp7_91933_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Primate Network: Advancing 3Rs and International Standards in Biological and Biomedical Research,,7616096.0,,fp7_97373_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Resistance in Gram-Negative Organisms: Studying Intervention Strategies,510.0,12628165.0,,fp7_100069_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Multi-disciplinary biodosimetric tools to manage high scale radiological casualties,283853.0,3862784.0,http://www.multibiodose.eu/,fp7_94420_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Human ModeL MATROSHKA for Radiation Exposure Determination of Astronauts,56945.0,1202454.0,http://www.fp7-hamlet.eu,fp7_89359_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Multicentre Tics in Children Studies,,6503232.0,http://www.emtics.eu/,fp7_102102_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,The impact of climatic and environmental factors on personal ultraviolet radiation exposure and human health,195987.0,3933330.0,,fp7_90978_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European human Pluripotent Stem Cell Registry,,436195.0,,fp7_108513_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Modelling the spread of pandemic influenza and strategies for its containment and mitigation,410671.0,2480992.0,,fp7_86763_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,European Virus Archive,631411.0,7120411.0,,fp7_89396_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Stem Cells for Relevant Efficient Extended and Normalized Toxicology,97193.0,7648231.0,http://www.scrtox.eu/,fp7_97710_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,ToxBank – Supporting Integrated Data Analysis and Servicing of Alternative Testing Methods in Toxicology,,2546692.0,http://www.toxbank.net/,fp7_97715_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Nasal Pandemic Influenza Vaccine,68896.0,4276007.0,,fp7_86777_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Translational Research on Combating Antimicrobial Resistance,185573.0,3433582.0,,fp7_88877_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Towards a European Network of Excellence in Biological Dosimetry,8592.0,68587.0,,fp7_89956_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Development and validation of a microarray based automated diagnostic system for the detection of influenza virus types and subtypes at point-of-care,183573.0,3095940.0,,fp7_88201_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Design of a vaccine to immunize neonates against GBS infections through a durable maternal immune response,457791.0,5034460.0,,fp7_88142_999453178,https://www.myeu.uk/postcode/SE1/8UG
SE1 8UG,Vauxhall postcodes.csv,Open Project for the European Radiation Research Area,,9703979.0,,fp7_109481_999453178,https://www.myeu.uk/postcode/SE1/8UG
